疏松等级,日期,最高气温,最低气温,天气,氢含量
1,2018/1/31,8,4,小雨,
1,2018/5/1,31,23,阴,
1,2018/2/2,11,5,阴,
1,2018/2/3,9,4,多云,
1,2018/5/4,25,18,阴,
1,2018/5/5,30,21,多云,
1,2018/5/5,30,21,多云,
1,2018/2/5,9,0,多云,
1,2018/2/6,9,3,多云,
1,2018/5/7,31,23,中雨,
1,2018/2/7,11,4,多云,
1,2018/2/11,12,5,多云,
1,2018/2/12,17,5,多云,
1,2018/5/13,33,23,雷阵雨,
1,2018/5/17,37,25,多云,
1,2018/5/18,36,25,多云,
1,2018/5/19,32,26,小雨,
1,2018/2/20,17,12,阴,
1,2018/5/21,30,23,雷阵雨,
1,2018/2/21,13,10,小雨,
1,2018/2/22,11,9,小雨,
1,2018/2/24,20,9,小雨,
1,2018/2/25,17,11,小雨,
1,2018/2/25,17,11,小雨,
1,2018/2/27,20,11,多云,
1,2018/5/29,32,25,小雨,
1,2018/3/1,22,14,阴,
1,2018/3/3,27,15,阴,
1,2018/3/18,25,14,多云,
1,2018/3/21,21,9,晴,
1,2018/6/7,31,24,阴,
1,2018/3/23,23,11,晴,
1,2018/6/7,31,24,阴,
1,2018/3/23,23,11,晴,
1,2018/6/10,29,24,小雨,
1,2018/6/10,29,24,小雨,
1,2018/6/11,31,22,多云,
1,2018/6/12,31,23,多云,
1,2018/6/13,28,22,阵雨,
1,2018/3/28,26,15,多云,
1,2018/3/29,24,17,多云,
1,2018/3/29,24,17,多云,
1,2018/6/14,26,20,多云,
1,2018/6/15,31,21,多云,
1,2018/6/16,31,21,多云,
1,2018/6/17,29,23,小雨,
1,2018/6/18,26,22,中雨,
1,2018/4/3,28,19,多云,
1,2018/6/19,32,25,雷阵雨,
1,2018/4/5,27,19,阴,
1,2018/4/7,18,9,阴,
1,2018/6/25,35,25,多云,
1,2018/4/9,26,13,阴,
1,2018/6/27,36,26,多云,
1,2018/6/29,35,27,小雨,
1,2018/4/13,29,20,阴,
1,2018/4/14,32,16,小雨,
1,2018/6/29,35,27,小雨,
1,2018/6/30,33,26,中雨,
1,2018/7/2,33,26,雷阵雨,
1,2018/4/17,23,13,多云,
1,2018/7/3,33,26,小雨,
1,2018/7/4,35,28,多云,
1,2018/4/21,29,20,阴,
1,2018/7/6,33,27,雷阵雨,
1,2018/4/24,27,19,阴,
1,2018/4/25,24,16,阴,
1,2018/4/26,26,19,多云,
1,2018/4/26,26,19,多云,
1,2018/7/12,33,26,多云,
1,2018/4/27,25,19,阴,
1,2018/4/28,26,19,阴,
1,2018/7/13,32,26,小雨,
1,2018/4/29,26,20,小雨,
1,2018/5/4,25,18,阴,
1,2018/7/21,34,26,多云,
1,2018/5/8,29,20,阴,
1,2018/5/9,25,17,多云,
1,2018/7/25,35,26,多云,
1,2018/7/27,35,28,雷阵雨,
1,2018/7/28,35,27,多云,
1,2018/5/13,33,23,雷阵雨,
1,2018/5/13,33,23,雷阵雨,
1,2018/7/29,35,27,多云,
1,2018/5/14,33,24,雷阵雨,
1,2018/7/30,36,27,多云,
1,2018/8/2,33,26,小雨,
1,2018/8/3,33,26,小雨,
1,2018/5/20,31,25,雷阵雨,
1,2018/5/21,30,23,雷阵雨,
1,2018/5/22,34,24,阴,
1,2018/5/23,30,21,雷阵雨,
1,2018/5/24,32,22,多云,
1,2018/5/24,32,22,多云,
1,2018/5/24,32,22,多云,
1,2018/5/25,37,24,晴,
1,2018/8/10,37,25,多云,
1,2018/5/27,36,25,雷阵雨,
1,2018/8/11,36,26,多云,
1,2018/8/12,38,27,多云,
1,2018/5/30,31,25,小雨,
1,2018/8/14,31,26,大雨,
1,2018/8/14,31,26,大雨,
1,2018/5/31,32,21,中雨,
1,2018/8/18,33,26,雷阵雨,
1,2018/5/31,32,21,中雨,
1,2018/8/19,32,26,中雨,
1,2018/6/1,22,20,小雨,
1,2018/6/2,27,21,多云,
1,2018/8/22,34,25,多云,
1,2018/8/23,35,26,多云,
1,2018/6/3,29,23,多云,
1,2018/8/24,30,25,大雨,
1,2018/8/26,30,26,大雨,
1,2018/8/28,29,25,中雨,
1,2018/8/30,25,24,大雨,
1,2018/9/1,32,25,雷阵雨,
1,2018/9/1,32,25,雷阵雨,
1,2018/6/13,28,22,阵雨,
1,2018/9/3,35,27,多云,
1,2018/6/17,29,23,小雨,
1,2018/9/6,34,26,雷阵雨,
1,2018/6/20,33,25,雷阵雨,
1,2018/6/21,30,22,大雨,
1,2018/9/13,32,26,多云,
1,2018/6/22,30,24,中雨,
1,2018/9/14,32,26,多云,
1,2018/6/25,35,25,多云,
1,2018/9/17,34,26,雷阵雨,
1,2018/6/26,36,26,多云,
1,2018/9/20,34,25,多云,
1,2018/7/2,33,26,雷阵雨,
1,2018/9/22,33,25,阴,
1,2018/9/25,28,20,晴,
1,2018/7/5,35,28,阴,
1,2018/7/5,35,28,阴,
1,2018/7/6,33,27,雷阵雨,
1,2018/9/26,30,20,晴,
1,2018/7/7,32,26,小雨,
1,2018/9/28,31,20,晴,
1,2018/7/8,33,26,小雨,
1,2018/7/8,33,26,小雨,
1,2018/7/9,33,25,多云,
1,2018/9/28,31,20,晴,
1,2018/7/10,35,26,多云,
1,2018/10/1,30,20,晴,
1,2018/7/13,32,26,小雨,
1,2018/10/3,29,19,晴,
1,2018/10/4,30,20,晴,
1,2018/10/4,30,20,晴,
1,2018/7/16,31,27,小雨,
1,2018/10/6,31,20,晴,
1,2018/10/6,31,20,晴,
1,2018/7/19,32,25,阴,
1,2018/10/8,29,20,晴,
1,2018/7/19,32,25,阴,
1,2018/10/9,30,22,多云,
1,2018/7/20,33,25,多云,
1,2018/10/9,30,22,多云,
1,2018/10/9,30,22,多云,
1,2018/7/22,35,26,雷阵雨,
1,2018/10/13,23,19,多云,
1,2018/10/18,23,18,阴,
1,2018/7/29,35,27,多云,
1,2018/10/18,23,18,阴,
1,2018/7/30,36,27,多云,
1,2018/10/20,23,17,多云,
1,2018/7/31,37,27,雷阵雨,
1,2018/10/21,24,19,阴,
1,2018/10/21,24,19,阴,
1,2018/8/2,33,26,小雨,
1,2018/8/4,33,26,小雨,
1,2018/10/24,24,19,多云,
1,2018/8/4,33,26,小雨,
1,2018/8/6,34,27,小雨,
1,2018/8/6,34,27,小雨,
1,2018/8/6,34,27,小雨,
1,2018/10/27,26,13,阴,
1,2018/10/27,26,13,阴,
1,2018/8/8,36,25,多云,
1,2018/10/29,26,15,多云,
1,2018/8/13,36,27,多云,
1,2018/8/17,35,27,多云,
1,2018/8/20,33,26,雷阵雨,
1,2018/8/21,35,26,多云,
1,2018/8/22,34,25,多云,
1,2018/8/24,30,25,大雨,
1,2018/8/25,29,24,大雨,
1,2018/8/27,31,25,中雨,
1,2018/8/28,29,25,中雨,
1,2018/8/29,27,24,大雨,
1,2018/9/4,36,26,雷阵雨,
1,2018/9/12,31,25,多云,
1,2018/9/16,31,26,小雨,
1,2018/9/18,33,24,多云,
1,2018/9/23,31,23,中雨,
1,2018/9/24,28,22,阴,
1,2018/9/25,28,20,晴,
1,2018/9/26,30,20,晴,
1,2018/9/27,30,21,晴,
1,2018/9/29,32,19,晴,
1,2018/10/1,30,20,晴,
1,2018/10/2,28,19,多云,
1,2018/10/3,29,19,晴,
1,2018/10/7,29,20,晴,
1,2018/10/10,25,19,小雨,
1,2018/10/12,23,17,阴,
1,2018/10/12,23,17,阴,
1,2018/10/14,21,19,小雨,
1,2018/10/15,23,19,小雨,
1,2018/10/17,21,17,小雨,
1,2018/10/19,23,18,阴,
1,2018/10/22,25,19,小雨,
1,2018/10/28,25,13,晴,
2,2014/10/15,28,17,晴~多云,
2,2014/12/16,15,9,小雨,
2,2014/8/11,32,26,阴~阵雨,
2,2014/8/29,34,25,多云~雷阵雨,
2,2014/8/30,34,25,多云~雷阵雨,
2,2014/9/6,34,25,多云~阴,
2,2014/9/9,32,25,多云~阴,
2,2014/9/11,32,26,多云~雷阵雨,
2,2014/11/9,21,18,多云,
2,2014/12/14,20,8,多云,
2,2014/12/26,19,7,晴,
2,2015/2/1,16,9,多云~阴,
2,2015/2/4,15,5,多云~阴,
2,2015/2/7,15,5,多云~阴,
2,2015/5/19,28,22,小雨,
2,2015/11/25,21,12,阴,
2,2015/8/4,36,26,多云,
2,2015/9/29,31,22,雷阵雨~阵雨,
2,2015/11/25,21,12,阴,
2,2017/8/27,34,26,雷阵雨,
2,2018/4/10,28,16,多云,
3,2015/6/16,30,27,多云~阴,
3,2015/2/2,16,9,多云~阴,
3,2016/9/12,28,22,阴,
3,2017/6/27,28,24,阵雨,
3,2017/11/1,24,17,多云,
3,2018/2/4,8,2,阴,
3,2018/6/7,31,24,阴,
